SKUID,Department,TxnCount,AvgDaysBetweenSales,MaxGapDays,DaysSinceLastSale,FirstSaleDaysAgo
BASELAYER_0127,Baselayer,30,54.5,131.8,15.7,730.0
BASELAYER_0128,Baselayer,1,123.4,239.4,17.0,140.5
BASELAYER_0129,Baselayer,50,48.7,83.0,23.1,730.0
BASELAYER_0130,Baselayer,3,18.9,34.4,7.5,64.1
BASELAYER_0131,Baselayer,83,158.6,174.4,21.5,730.0
BASELAYER_0132,Baselayer,5,49.7,70.4,21.8,270.3
BASELAYER_0133,Baselayer,3,22.8,84.2,8.8,77.2
BASELAYER_0134,Baselayer,0,,,,
CASUAL_APPAREL_0001,Casual Apparel,2,24.3,43.5,8.4,56.9
CASUAL_APPAREL_0002,Casual Apparel,4,123.6,162.1,21.7,516.1
CASUAL_APPAREL_0003,Casual Apparel,0,,,,
CASUAL_APPAREL_0004,Casual Apparel,0,,,,
CASUAL_APPAREL_0005,Casual Apparel,0,,,,
CASUAL_APPAREL_0006,Casual Apparel,3,38.3,127.8,36.5,151.2
CASUAL_APPAREL_0007,Casual Apparel,0,,,,
CASUAL_APPAREL_0008,Casual Apparel,0,,,,
CASUAL_APPAREL_0009,Casual Apparel,1,22.1,42.5,52.6,74.7
CASUAL_APPAREL_0010,Casual Apparel,9,28.8,48.6,24.9,283.8
CASUAL_APPAREL_0011,Casual Apparel,1,72.9,213.3,91.8,164.7
CASUAL_APPAREL_0012,Casual Apparel,4,71.3,78.4,34.3,319.4
CASUAL_APPAREL_0013,Casual Apparel,1,114.7,365.0,25.9,140.5
CASUAL_APPAREL_0014,Casual Apparel,0,,,,
CASUAL_APPAREL_0015,Casual Apparel,3,82.2,150.9,28.4,275.2
CASUAL_APPAREL_0016,Casual Apparel,0,,,,
CASUAL_APPAREL_0017,Casual Apparel,1,176.2,365.0,10.8,187.1
CASUAL_APPAREL_0018,Casual Apparel,0,,,,
CASUAL_APPAREL_0019,Casual Apparel,1,84.4,178.0,31.7,116.1
CASUAL_APPAREL_0020,Casual Apparel,0,,,,
CASUAL_APPAREL_0021,Casual Apparel,1,45.3,93.4,14.6,59.9
CASUAL_APPAREL_0022,Casual Apparel,2,47.0,57.7,23.9,117.9
CASUAL_APPAREL_0023,Casual Apparel,7,65.2,219.8,19.8,476.5
CASUAL_APPAREL_0024,Casual Apparel,3,194.8,214.3,18.1,602.6
CASUAL_APPAREL_0025,Casual Apparel,0,,,,
CASUAL_APPAREL_0026,Casual Apparel,2,115.4,279.7,83.4,314.1
CASUAL_APPAREL_0027,Casual Apparel,1,15.3,16.9,35.0,50.3
CASUAL_APPAREL_0028,Casual Apparel,3,53.7,205.3,33.9,194.9
CASUAL_APPAREL_0029,Casual Apparel,14,63.6,70.0,5.2,730.0
CASUAL_APPAREL_0030,Casual Apparel,0,,,,
CASUAL_APPAREL_0031,Casual Apparel,1,142.4,365.0,20.1,162.6
CASUAL_APPAREL_0032,Casual Apparel,1,151.0,166.0,13.6,164.5
CASUAL_APPAREL_0033,Casual Apparel,0,,,,
CASUAL_APPAREL_0034,Casual Apparel,1,74.2,163.0,13.2,87.3
CASUAL_APPAREL_0035,Casual Apparel,3,15.2,31.4,23.3,68.9
CASUAL_APPAREL_0036,Casual Apparel,0,,,,
CASUAL_APPAREL_0037,Casual Apparel,0,,,,
CASUAL_APPAREL_0038,Casual Apparel,0,,,,
CASUAL_APPAREL_0039,Casual Apparel,0,,,,
CASUAL_APPAREL_0040,Casual Apparel,4,35.4,85.9,6.3,147.9
CASUAL_APPAREL_0041,Casual Apparel,1,91.0,152.2,13.0,103.9
CASUAL_APPAREL_0042,Casual Apparel,1,53.2,58.5,48.6,101.9
CASUAL_APPAREL_0043,Casual Apparel,1,58.7,78.0,17.2,75.9
CASUAL_APPAREL_0044,Casual Apparel,1,86.6,163.0,9.4,96.1
CASUAL_APPAREL_0045,Casual Apparel,0,,,,
CASUAL_APPAREL_0046,Casual Apparel,0,,,,
CASUAL_APPAREL_0047,Casual Apparel,1,81.3,365.0,19.0,100.2
CASUAL_APPAREL_0048,Casual Apparel,5,38.5,217.7,14.5,207.2
CASUAL_APPAREL_0049,Casual Apparel,61,38.0,158.2,5.7,730.0
CASUAL_APPAREL_0050,Casual Apparel,18,23.9,52.7,23.1,453.3
CASUAL_APPAREL_0051,Casual Apparel,3,14.1,40.3,20.9,63.2
CASUAL_APPAREL_0052,Casual Apparel,1,46.2,77.4,44.1,90.3
CASUAL_APPAREL_0053,Casual Apparel,4,121.0,235.5,33.8,517.7
CASUAL_APPAREL_0054,Casual Apparel,1,150.4,365.0,23.3,173.7
CASUAL_APPAREL_0055,Casual Apparel,0,,,,
CASUAL_APPAREL_0056,Casual Apparel,1,45.7,119.0,21.8,67.5
CASUAL_APPAREL_0057,Casual Apparel,1,62.7,136.5,21.9,84.6
CASUAL_APPAREL_0058,Casual Apparel,0,,,,
CASUAL_APPAREL_0059,Casual Apparel,3,123.9,359.0,18.2,389.9
CASUAL_APPAREL_0060,Casual Apparel,2,40.7,118.8,15.2,96.6
CASUAL_APPAREL_0061,Casual Apparel,19,41.5,101.4,41.7,730.0
CASUAL_APPAREL_0062,Casual Apparel,1,75.6,83.1,76.5,152.1
CASUAL_APPAREL_0063,Casual Apparel,0,,,,
CASUAL_APPAREL_0064,Casual Apparel,1,20.5,41.1,74.8,95.3
CASUAL_APPAREL_0065,Casual Apparel,0,,,,
CASUAL_APPAREL_0066,Casual Apparel,0,,,,
CASUAL_APPAREL_0067,Casual Apparel,10,55.5,84.2,12.2,566.9
CASUAL_APPAREL_0068,Casual Apparel,0,,,,
CASUAL_APPAREL_0069,Casual Apparel,25,25.9,28.5,15.8,662.6
CASUAL_APPAREL_0070,Casual Apparel,2,56.8,100.9,42.9,156.5
CASUAL_APPAREL_0071,Casual Apparel,0,,,,
CASUAL_APPAREL_0072,Casual Apparel,1,60.2,160.6,6.7,66.9
CASUAL_APPAREL_0073,Casual Apparel,1,40.6,75.5,18.4,59.0
CASUAL_APPAREL_0074,Casual Apparel,1,73.8,345.6,31.8,105.6
CASUAL_APPAREL_0075,Casual Apparel,0,,,,
CASUAL_APPAREL_0076,Casual Apparel,1,34.4,37.8,59.9,94.3
CASUAL_APPAREL_0077,Casual Apparel,2,136.3,195.6,15.0,287.5
CASUAL_APPAREL_0078,Casual Apparel,1,79.2,181.3,10.4,89.5
CASUAL_APPAREL_0079,Casual Apparel,1,86.1,94.8,11.0,97.1
CASUAL_APPAREL_0080,Casual Apparel,8,70.9,306.8,13.5,580.7
CASUAL_APPAREL_0081,Casual Apparel,1,49.2,125.9,10.4,59.6
CASUAL_APPAREL_0082,Casual Apparel,2,109.7,304.5,7.5,226.8
CASUAL_APPAREL_0083,Casual Apparel,3,24.8,96.4,43.3,117.6
CASUAL_APPAREL_0084,Casual Apparel,0,,,,
CASUAL_APPAREL_0085,Casual Apparel,6,69.7,183.8,25.2,443.4
CASUAL_APPAREL_0086,Casual Apparel,0,,,,
CASUAL_APPAREL_0087,Casual Apparel,0,,,,
CASUAL_APPAREL_0088,Casual Apparel,1,90.4,308.7,14.0,104.3
CASUAL_APPAREL_0089,Casual Apparel,3,27.4,60.6,17.0,99.2
CASUAL_APPAREL_0090,Casual Apparel,0,,,,
CASUAL_APPAREL_0091,Casual Apparel,0,,,,
CASUAL_APPAREL_0092,Casual Apparel,0,,,,
CASUAL_APPAREL_0093,Casual Apparel,1,44.4,271.4,17.1,61.5
CASUAL_APPAREL_0094,Casual Apparel,1,72.4,132.4,18.4,90.8
CASUAL_APPAREL_0095,Casual Apparel,0,,,,
CASUAL_APPAREL_0096,Casual Apparel,1,42.0,131.7,47.4,89.4
CASUAL_APPAREL_0097,Casual Apparel,2,76.6,331.1,11.3,164.6
CASUAL_APPAREL_0098,Casual Apparel,1,116.5,340.5,18.8,135.2
CASUAL_APPAREL_0099,Casual Apparel,1,53.9,88.1,6.4,60.3
CASUAL_APPAREL_0100,Casual Apparel,0,,,,
CASUAL_APPAREL_0101,Casual Apparel,1,91.7,176.5,48.3,140.0
CASUAL_APPAREL_0102,Casual Apparel,0,,,,
CASUAL_APPAREL_0103,Casual Apparel,2,75.4,146.3,5.1,155.9
CASUAL_APPAREL_0104,Casual Apparel,1,45.9,50.5,26.5,72.4
CASUAL_APPAREL_0105,Casual Apparel,0,,,,
CASUAL_APPAREL_0106,Casual Apparel,1,16.6,32.6,17.8,34.4
CASUAL_APPAREL_0107,Casual Apparel,0,,,,
CASUAL_APPAREL_0108,Casual Apparel,0,,,,
CASUAL_APPAREL_0109,Casual Apparel,1,110.9,365.0,28.5,139.4
CASUAL_APPAREL_0110,Casual Apparel,57,54.4,148.6,15.3,730.0
CASUAL_APPAREL_0111,Casual Apparel,0,,,,
CASUAL_APPAREL_0112,Casual Apparel,1,125.0,319.4,4.5,129.5
CASUAL_APPAREL_0113,Casual Apparel,3,91.2,189.8,15.6,289.3
CASUAL_APPAREL_0114,Casual Apparel,0,,,,
CASUAL_APPAREL_0115,Casual Apparel,1,23.6,48.2,22.0,45.6
CASUAL_APPAREL_0116,Casual Apparel,1,24.3,55.8,46.1,70.5
CASUAL_APPAREL_0117,Casual Apparel,0,,,,
CASUAL_APPAREL_0118,Casual Apparel,0,,,,
CASUAL_APPAREL_0119,Casual Apparel,1,44.2,65.9,11.6,55.8
CASUAL_APPAREL_0120,Casual Apparel,2,33.4,216.5,17.7,84.4
CASUAL_APPAREL_0121,Casual Apparel,0,,,,
CASUAL_APPAREL_0122,Casual Apparel,0,,,,
CASUAL_APPAREL_0123,Casual Apparel,2,62.2,95.5,14.0,138.4
CASUAL_APPAREL_0124,Casual Apparel,7,139.5,153.5,12.6,730.0
CASUAL_APPAREL_0125,Casual Apparel,1,96.8,151.0,18.4,115.2
CASUAL_APPAREL_0126,Casual Apparel,0,,,,
CASUAL_APPAREL_0127,Casual Apparel,1,46.2,182.3,13.3,59.5
CASUAL_APPAREL_0128,Casual Apparel,0,,,,
CASUAL_APPAREL_0129,Casual Apparel,1,90.4,333.9,11.6,102.0
CASUAL_APPAREL_0130,Casual Apparel,0,,,,
CASUAL_APPAREL_0131,Casual Apparel,0,,,,
CASUAL_APPAREL_0132,Casual Apparel,0,,,,
CASUAL_APPAREL_0133,Casual Apparel,0,,,,
CASUAL_APPAREL_0134,Casual Apparel,0,,,,
CASUAL_APPAREL_0135,Casual Apparel,2,38.5,65.5,14.5,91.5
CASUAL_APPAREL_0136,Casual Apparel,0,,,,
CASUAL_APPAREL_0137,Casual Apparel,0,,,,
CASUAL_APPAREL_0138,Casual Apparel,0,,,,
CASUAL_APPAREL_0139,Casual Apparel,0,,,,
CASUAL_APPAREL_0140,Casual Apparel,50,24.6,35.3,12.2,730.0
CASUAL_APPAREL_0141,Casual Apparel,24,28.4,70.4,14.5,696.3
CASUAL_APPAREL_0142,Casual Apparel,3,93.3,365.0,19.4,299.3
CASUAL_APPAREL_0143,Casual Apparel,0,,,,
CASUAL_APPAREL_0144,Casual Apparel,5,116.0,257.6,10.4,590.3
CASUAL_APPAREL_0145,Casual Apparel,1,35.3,58.0,20.1,55.3
CASUAL_APPAREL_0146,Casual Apparel,4,120.5,365.0,19.5,501.5
CASUAL_APPAREL_0147,Casual Apparel,23,26.4,29.5,14.8,621.0
CASUAL_APPAREL_0148,Casual Apparel,0,,,,
CASUAL_APPAREL_0149,Casual Apparel,15,50.7,69.3,8.6,730.0
CASUAL_APPAREL_0150,Casual Apparel,44,165.9,365.0,32.1,730.0
CASUAL_APPAREL_0151,Casual Apparel,0,,,,
CASUAL_APPAREL_0152,Casual Apparel,0,,,,
CASUAL_APPAREL_0153,Casual Apparel,7,61.6,137.2,44.7,476.0
CASUAL_APPAREL_0154,Casual Apparel,3,40.4,56.1,37.9,159.3
CASUAL_APPAREL_0155,Casual Apparel,19,127.1,148.7,12.5,730.0
CASUAL_APPAREL_0156,Casual Apparel,3,177.3,321.8,28.3,560.3
CASUAL_APPAREL_0157,Casual Apparel,2,32.5,35.8,18.9,84.0
CASUAL_APPAREL_0158,Casual Apparel,1,33.6,71.2,9.8,43.4
CASUAL_APPAREL_0159,Casual Apparel,4,137.6,320.1,11.8,562.3
CASUAL_APPAREL_0160,Casual Apparel,3,122.7,230.5,10.3,378.4
CASUAL_APPAREL_0161,Casual Apparel,1,33.1,74.4,15.5,48.7
CASUAL_APPAREL_0162,Casual Apparel,2,18.8,59.9,46.6,84.2
CASUAL_APPAREL_0163,Casual Apparel,2,33.7,38.8,26.5,93.9
CASUAL_APPAREL_0164,Casual Apparel,1,139.1,365.0,15.8,155.0
CASUAL_APPAREL_0165,Casual Apparel,5,54.0,305.6,8.2,278.3
CASUAL_APPAREL_0166,Casual Apparel,0,,,,
CASUAL_APPAREL_0167,Casual Apparel,1,34.2,39.1,21.7,55.9
CASUAL_APPAREL_0168,Casual Apparel,0,,,,
CASUAL_APPAREL_0169,Casual Apparel,4,46.9,126.2,34.9,222.4
CASUAL_APPAREL_0170,Casual Apparel,1,89.6,133.7,107.1,196.7
CASUAL_APPAREL_0171,Casual Apparel,1,75.6,123.4,26.4,101.9
CASUAL_APPAREL_0172,Casual Apparel,1,144.8,334.9,19.3,164.1
CASUAL_APPAREL_0173,Casual Apparel,1,43.1,128.7,18.2,61.4
CASUAL_APPAREL_0174,Casual Apparel,14,39.9,205.5,17.3,576.2
CASUAL_APPAREL_0175,Casual Apparel,0,,,,
CASUAL_APPAREL_0176,Casual Apparel,7,43.2,155.1,33.0,335.4
CASUAL_APPAREL_0177,Casual Apparel,0,,,,
CASUAL_APPAREL_0178,Casual Apparel,1,22.9,70.7,11.0,33.9
CASUAL_APPAREL_0179,Casual Apparel,12,84.6,209.9,6.1,730.0
CASUAL_APPAREL_0180,Casual Apparel,1,66.5,87.2,25.5,92.0
CASUAL_APPAREL_0181,Casual Apparel,1,71.9,79.1,15.1,87.0
CASUAL_APPAREL_0182,Casual Apparel,0,,,,
CASUAL_APPAREL_0183,Casual Apparel,3,120.9,365.0,49.6,412.3
CASUAL_APPAREL_0184,Casual Apparel,0,,,,
CASUAL_APPAREL_0185,Casual Apparel,0,,,,
CASUAL_APPAREL_0186,Casual Apparel,4,45.2,118.4,22.7,203.5
CASUAL_APPAREL_0187,Casual Apparel,0,,,,
CASUAL_APPAREL_0188,Casual Apparel,4,129.7,365.0,28.0,547.0
CASUAL_APPAREL_0189,Casual Apparel,0,,,,
CASUAL_APPAREL_0190,Casual Apparel,0,,,,
CASUAL_APPAREL_0191,Casual Apparel,1,117.1,365.0,17.8,134.9
CASUAL_APPAREL_0192,Casual Apparel,0,,,,
CASUAL_APPAREL_0193,Casual Apparel,0,,,,
CASUAL_APPAREL_0194,Casual Apparel,2,47.4,54.7,19.7,114.5
CASUAL_APPAREL_0195,Casual Apparel,0,,,,
CASUAL_APPAREL_0196,Casual Apparel,4,57.2,250.3,8.5,237.2
CASUAL_APPAREL_0197,Casual Apparel,0,,,,
CASUAL_APPAREL_0198,Casual Apparel,6,35.2,67.2,18.7,229.8
CASUAL_APPAREL_0199,Casual Apparel,3,91.8,101.0,15.9,291.3
CASUAL_APPAREL_0200,Casual Apparel,0,,,,
CASUAL_APPAREL_0201,Casual Apparel,0,,,,
CASUAL_APPAREL_0202,Casual Apparel,0,,,,
CASUAL_APPAREL_0203,Casual Apparel,0,,,,
CASUAL_APPAREL_0204,Casual Apparel,1,113.2,290.6,92.5,205.6
CASUAL_APPAREL_0205,Casual Apparel,5,73.8,133.6,24.3,393.4
CASUAL_APPAREL_0206,Casual Apparel,0,,,,
CASUAL_APPAREL_0207,Casual Apparel,1,77.6,284.1,21.4,98.9
CASUAL_APPAREL_0208,Casual Apparel,9,124.0,218.0,14.8,730.0
CASUAL_APPAREL_0209,Casual Apparel,0,,,,
CASUAL_APPAREL_0210,Casual Apparel,1,187.3,365.0,16.4,203.7
CASUAL_APPAREL_0211,Casual Apparel,0,,,,
CASUAL_APPAREL_0212,Casual Apparel,0,,,,
CASUAL_APPAREL_0213,Casual Apparel,3,51.0,81.6,10.2,163.3
CASUAL_APPAREL_0214,Casual Apparel,15,34.8,50.8,19.7,541.3
CASUAL_APPAREL_0215,Casual Apparel,123,40.2,145.7,33.0,730.0
CASUAL_APPAREL_0216,Casual Apparel,1,103.0,195.8,6.9,109.9
CASUAL_APPAREL_0217,Casual Apparel,0,,,,
CASUAL_APPAREL_0218,Casual Apparel,0,,,,
CASUAL_APPAREL_0219,Casual Apparel,0,,,,
CASUAL_APPAREL_0220,Casual Apparel,0,,,,
CASUAL_APPAREL_0221,Casual Apparel,1,68.4,229.6,15.2,83.5
CASUAL_APPAREL_0222,Casual Apparel,0,,,,
CASUAL_APPAREL_0223,Casual Apparel,2,35.7,70.3,28.1,99.5
CASUAL_APPAREL_0224,Casual Apparel,0,,,,
CASUAL_APPAREL_0225,Casual Apparel,4,125.5,316.5,20.4,522.4
CASUAL_APPAREL_0226,Casual Apparel,1,141.6,365.0,20.0,161.6
CASUAL_APPAREL_0227,Casual Apparel,6,82.5,108.4,16.6,511.4
CASUAL_APPAREL_0228,Casual Apparel,1,12.5,39.1,10.3,22.7
CASUAL_APPAREL_0229,Casual Apparel,0,,,,
CASUAL_APPAREL_0230,Casual Apparel,0,,,,
CASUAL_APPAREL_0231,Casual Apparel,0,,,,
CASUAL_APPAREL_0232,Casual Apparel,0,,,,
CASUAL_APPAREL_0233,Casual Apparel,5,28.6,157.5,15.2,158.0
CASUAL_APPAREL_0234,Casual Apparel,0,,,,
CASUAL_APPAREL_0235,Casual Apparel,4,26.4,56.7,46.1,151.7
CASUAL_APPAREL_0236,Casual Apparel,0,,,,
CASUAL_APPAREL_0237,Casual Apparel,2,82.8,232.2,22.9,188.6
CASUAL_APPAREL_0238,Casual Apparel,0,,,,
CASUAL_APPAREL_0239,Casual Apparel,0,,,,
CASUAL_APPAREL_0240,Casual Apparel,1,25.6,82.4,20.0,45.6
CASUAL_APPAREL_0241,Casual Apparel,0,,,,
CASUAL_APPAREL_0242,Casual Apparel,8,35.8,105.4,35.5,321.6
CASUAL_APPAREL_0243,Casual Apparel,0,,,,
CASUAL_APPAREL_0244,Casual Apparel,0,,,,
CASUAL_APPAREL_0245,Casual Apparel,0,,,,
CASUAL_APPAREL_0246,Casual Apparel,1,166.5,341.3,7.8,174.2
CASUAL_APPAREL_0247,Casual Apparel,1,41.4,107.8,15.2,56.6
CASUAL_APPAREL_0248,Casual Apparel,2,79.4,340.9,21.5,180.2
CASUAL_APPAREL_0249,Casual Apparel,1,52.5,57.7,8.9,61.4
CASUAL_APPAREL_0250,Casual Apparel,2,161.7,326.2,36.7,360.1
CASUAL_APPAREL_0251,Casual Apparel,5,26.8,153.5,6.7,140.9
CASUAL_APPAREL_0252,Casual Apparel,8,26.9,53.3,17.9,233.3
CASUAL_APPAREL_0253,Casual Apparel,9,111.4,179.4,12.8,730.0
CASUAL_APPAREL_0254,Casual Apparel,1,90.4,145.2,11.4,101.8
CASUAL_APPAREL_0255,Casual Apparel,0,,,,
CASUAL_APPAREL_0256,Casual Apparel,17,40.0,180.3,16.4,696.4
CASUAL_APPAREL_0257,Casual Apparel,0,,,,
CASUAL_APPAREL_0258,Casual Apparel,0,,,,
CASUAL_APPAREL_0259,Casual Apparel,7,80.4,365.0,31.1,593.8
CASUAL_APPAREL_0260,Casual Apparel,5,54.3,139.0,34.0,305.3
CASUAL_APPAREL_0261,Casual Apparel,1,96.6,234.0,5.9,102.5
CASUAL_APPAREL_0262,Casual Apparel,6,67.2,144.7,35.3,438.3
CASUAL_APPAREL_0263,Casual Apparel,1,53.3,143.1,18.5,71.8
CASUAL_APPAREL_0264,Casual Apparel,155,60.3,83.5,19.5,730.0
CASUAL_APPAREL_0265,Casual Apparel,16,22.4,32.8,20.7,378.5
CASUAL_APPAREL_0266,Casual Apparel,1,61.7,150.8,44.5,106.2
CASUAL_APPAREL_0267,Casual Apparel,0,,,,
CASUAL_APPAREL_0268,Casual Apparel,2,124.4,234.5,25.8,274.7
CASUAL_APPAREL_0269,Casual Apparel,8,14.1,55.3,35.4,148.6
CASUAL_APPAREL_0270,Casual Apparel,0,,,,
CASUAL_APPAREL_0271,Casual Apparel,18,21.8,83.1,33.5,426.4
CASUAL_APPAREL_0272,Casual Apparel,2,97.7,303.9,41.9,237.3
CASUAL_APPAREL_0273,Casual Apparel,3,37.6,41.4,7.0,119.8
CASUAL_APPAREL_0274,Casual Apparel,15,132.1,244.2,12.5,730.0
CASUAL_APPAREL_0275,Casual Apparel,0,,,,
CASUAL_APPAREL_0276,Casual Apparel,4,109.2,120.1,23.8,460.4
CASUAL_APPAREL_0277,Casual Apparel,0,,,,
CASUAL_APPAREL_0278,Casual Apparel,2,55.9,116.4,7.9,119.7
CASUAL_APPAREL_0279,Casual Apparel,0,,,,
CASUAL_APPAREL_0280,Casual Apparel,1,54.8,90.2,29.2,84.0
CASUAL_APPAREL_0281,Casual Apparel,0,,,,
CASUAL_APPAREL_0282,Casual Apparel,19,20.0,36.1,15.1,394.9
CASUAL_APPAREL_0283,Casual Apparel,0,,,,
CASUAL_APPAREL_0284,Casual Apparel,8,53.4,279.5,20.8,447.6
CASUAL_APPAREL_0285,Casual Apparel,4,64.5,75.6,42.9,300.9
CASUAL_APPAREL_0286,Casual Apparel,6,111.8,263.7,3.8,674.4
CASUAL_APPAREL_0287,Casual Apparel,0,,,,
CASUAL_APPAREL_0288,Casual Apparel,0,,,,
CASUAL_APPAREL_0289,Casual Apparel,21,42.7,69.6,21.0,730.0
CASUAL_APPAREL_0290,Casual Apparel,18,13.9,24.9,16.8,267.1
CASUAL_APPAREL_0291,Casual Apparel,2,71.5,192.5,3.5,146.5
CASUAL_APPAREL_0292,Casual Apparel,1,69.4,171.4,36.5,105.9
CASUAL_APPAREL_0293,Casual Apparel,0,,,,
CASUAL_APPAREL_0294,Casual Apparel,5,36.7,78.2,4.5,187.9
CASUAL_APPAREL_0295,Casual Apparel,1,84.6,222.6,18.9,103.5
CASUAL_APPAREL_0296,Casual Apparel,0,,,,
CASUAL_APPAREL_0297,Casual Apparel,0,,,,
CASUAL_APPAREL_0298,Casual Apparel,0,,,,
CASUAL_APPAREL_0299,Casual Apparel,9,38.1,67.4,20.6,363.8
CASUAL_APPAREL_0300,Casual Apparel,0,,,,
CASUAL_APPAREL_0301,Casual Apparel,0,,,,
CASUAL_APPAREL_0302,Casual Apparel,6,186.2,293.9,25.2,730.0
CASUAL_APPAREL_0303,Casual Apparel,0,,,,
CASUAL_APPAREL_0304,Casual Apparel,46,19.8,77.8,34.4,730.0
CASUAL_APPAREL_0305,Casual Apparel,3,59.1,142.8,5.2,182.6
CASUAL_APPAREL_0306,Casual Apparel,105,44.6,54.3,9.6,730.0
CASUAL_APPAREL_0307,Casual Apparel,0,,,,
CASUAL_APPAREL_0308,Casual Apparel,13,151.5,223.0,35.1,730.0
CASUAL_APPAREL_0309,Casual Apparel,1,128.6,141.4,12.3,140.9
CASUAL_APPAREL_0310,Casual Apparel,0,,,,
CASUAL_APPAREL_0311,Casual Apparel,0,,,,
CASUAL_APPAREL_0312,Casual Apparel,0,,,,
CASUAL_APPAREL_0313,Casual Apparel,1,108.4,178.2,13.3,121.7
CASUAL_APPAREL_0314,Casual Apparel,0,,,,
CASUAL_APPAREL_0315,Casual Apparel,0,,,,
CASUAL_APPAREL_0316,Casual Apparel,1,50.8,295.9,21.7,72.5
CASUAL_APPAREL_0317,Casual Apparel,0,,,,
CASUAL_APPAREL_0318,Casual Apparel,4,30.2,38.2,15.8,136.8
CASUAL_APPAREL_0319,Casual Apparel,1,57.5,117.9,11.5,69.0
CASUAL_APPAREL_0320,Casual Apparel,0,,,,
CASUAL_APPAREL_0321,Casual Apparel,70,65.2,127.9,23.5,730.0
CASUAL_APPAREL_0322,Casual Apparel,0,,,,
CASUAL_APPAREL_0323,Casual Apparel,0,,,,
CASUAL_APPAREL_0324,Casual Apparel,3,62.8,153.0,8.3,196.8
CASUAL_APPAREL_0325,Casual Apparel,0,,,,
CASUAL_APPAREL_0326,Casual Apparel,5,23.0,101.1,10.7,125.6
CASUAL_APPAREL_0327,Casual Apparel,0,,,,
CASUAL_APPAREL_0328,Casual Apparel,0,,,,
CASUAL_APPAREL_0329,Casual Apparel,1,71.7,207.6,3.4,75.1
CASUAL_APPAREL_0330,Casual Apparel,0,,,,
CASUAL_APPAREL_0331,Casual Apparel,0,,,,
CASUAL_APPAREL_0332,Casual Apparel,1,83.4,109.7,14.4,97.8
CASUAL_APPAREL_0333,Casual Apparel,0,,,,
CASUAL_APPAREL_0334,Casual Apparel,0,,,,
CASUAL_APPAREL_0335,Casual Apparel,1,81.7,89.9,27.9,109.6
CASUAL_APPAREL_0336,Casual Apparel,1,70.8,227.7,18.6,89.4
CASUAL_APPAREL_0337,Casual Apparel,3,80.2,343.8,24.3,264.8
CASUAL_APPAREL_0338,Casual Apparel,5,54.5,80.0,19.1,291.8
CASUAL_APPAREL_0339,Casual Apparel,4,46.8,76.9,33.2,220.4
CASUAL_APPAREL_0340,Casual Apparel,35,122.1,251.4,36.3,730.0
CASUAL_APPAREL_0341,Casual Apparel,1,159.2,323.5,16.8,176.1
CASUAL_APPAREL_0342,Casual Apparel,0,,,,
CASUAL_APPAREL_0343,Casual Apparel,0,,,,
CASUAL_APPAREL_0344,Casual Apparel,1,267.7,365.0,22.7,290.4
CASUAL_APPAREL_0345,Casual Apparel,1,35.9,61.9,23.7,59.6
CASUAL_APPAREL_0346,Casual Apparel,1,51.0,272.9,9.3,60.4
CASUAL_APPAREL_0347,Casual Apparel,3,32.7,79.0,41.3,139.3
CASUAL_APPAREL_0348,Casual Apparel,0,,,,
CASUAL_APPAREL_0349,Casual Apparel,67,210.5,365.0,12.2,730.0
HIKING_FOOTWEA_0001,Hiking Footwear,3,229.7,365.0,13.5,702.7
HIKING_FOOTWEA_0002,Hiking Footwear,1,53.1,99.6,32.1,85.2
HIKING_FOOTWEA_0003,Hiking Footwear,5,73.0,180.5,18.7,383.7
HIKING_FOOTWEA_0004,Hiking Footwear,3,52.9,58.1,14.5,173.0
HIKING_FOOTWEA_0005,Hiking Footwear,56,104.6,290.4,13.5,730.0
HIKING_FOOTWEA_0006,Hiking Footwear,14,41.4,80.7,17.4,597.3
HIKING_FOOTWEA_0007,Hiking Footwear,0,,,,
HIKING_FOOTWEA_0008,Hiking Footwear,3,34.4,66.1,30.8,133.9
HIKING_FOOTWEA_0009,Hiking Footwear,1,135.3,256.8,48.3,183.6
HIKING_FOOTWEA_0010,Hiking Footwear,0,,,,
HIKING_FOOTWEA_0011,Hiking Footwear,4,107.2,179.2,13.9,442.7
HIKING_FOOTWEA_0012,Hiking Footwear,1,129.7,337.8,16.9,146.6
HIKING_FOOTWEA_0013,Hiking Footwear,2,188.8,365.0,20.2,397.7
HIKING_FOOTWEA_0014,Hiking Footwear,1,38.5,100.9,10.6,49.1
HIKING_FOOTWEA_0015,Hiking Footwear,8,45.7,131.1,16.4,381.9
HIKING_FOOTWEA_0016,Hiking Footwear,0,,,,
HIKING_FOOTWEA_0017,Hiking Footwear,20,138.4,365.0,4.6,730.0
HIKING_FOOTWEA_0018,Hiking Footwear,0,,,,
HIKING_FOOTWEA_0019,Hiking Footwear,1,122.1,365.0,94.0,216.1
HIKING_FOOTWEA_0020,Hiking Footwear,1,240.6,365.0,60.2,300.8
HIKING_FOOTWEA_0021,Hiking Footwear,1,122.1,218.0,18.1,140.2
HIKING_FOOTWEA_0022,Hiking Footwear,6,183.0,365.0,13.9,730.0
HIKING_FOOTWEA_0023,Hiking Footwear,9,86.0,144.3,14.3,730.0
HIKING_FOOTWEA_0024,Hiking Footwear,14,94.9,274.3,13.2,730.0
HIKING_FOOTWEA_0025,Hiking Footwear,12,56.8,91.4,14.8,696.1
